,label,content
683,F,"The virus somehow escaped from the Wuhan lab, which deals with some of the world’s most dangerous pathogens, such as Ebola and the Severe Acute Respiratory Syndrome coronavirus"
684,T,"The Waller County community of Cane Island is hosting a pop-up drive-in movie weekend, with three straight days of old-fashioned double-features"
685,T,CVS won't charge fees for home delivery of prescriptions amid COVID-19 outbreak. CVS Health said the move was aimed to keep people at higher risk of complications from COVID-19 from coming to the pharmacy to pick up new prescriptions and refills
686,T,5 members of Missouri family test positive for coronavirus
687,U,billboard
688,T,"#WuhanCoronavirus has spread to #Macau, a 52 yr-old female from #Wuhan had diagnosed with the virus and is now isolated and receiving medical treatment. The patient spent most of her time staying in casino"
689,T,It’s coming https://t.co/JsGmlmyKwC
690,F,"A new case of coronavirus in Sacedón (Guadalajara, Mexico)"
691,T,"“We have friends who are getting sick. It’s very stressful,” Higgins told NBC News over the phone from her home in Bergamo, where she, like everyone else, is under government-ordered home isolation, even though she and her family are not sick"
692,T,"TRUTH IN POLICY MAKING: Flavor bans are based on claim that flavors are the driving factor for teen experimentation. CDC data clearly shows this is not true. Notably, teen vaping was down in 2016, but ""curiosity"" spiked between 2017-2019 with media coverage of ANTZ ""moral panic."""
693,F,The health service in Ireland is asking people to stockpile food
694,F,mostly The viral video claims mass graves are in Italy
695,U,"Hospitals in quarantine area of #coronavirus ,likely from #Wuhan frontline medics are exhausted most of them choose stay in hospital for two reasons 1. Avoid the risk of family infection 2. Not enough man powers in hospital"
696,F,Says certain states are banning the sale of alcohol
697,F,Unicef ​​advises not to eat ice cream because it reinforces infection with the new coronavirus
698,U,I am a Malaysian living in Germany and currently healthy but locked down in Wuhan. I am here sharing some of my own thoughts on the #coronavirus from ground zero perspective. (Thread below)
699,F,Cannabis boosts immunity against CoV
700,U,Wuhan doctor who shared info about #coronavirus on social media on Dec 30 before govt lifted info blockade punished by police on Jan 3. He's now in ICU with virus. Interview with him from China Youth Daily deleted from WeChat
701,U,"Allowing China, who has been the #1 leader of intellectual property theft, to lead the UN’s organization on intellectual property would be tone deaf at best. It’s dangerous to give them this much power & allow them control over the issue around the world"
702,T,"RT @KatiePhang: Trump last night: ""And this is their new hoax."""
703,T,Neither the CDC nor the coronavirus task force chaired by Pence would say who made the decision to forgo the WHO test that so many other countries accepted and used
704,F,Partially Video of a road traffic control in China to detect people infected with coronavirus
705,F,A vaccine for the 2019 novel coronavirus has been found and there will be no more deaths due to the coronavirus
706,T,So now it will spread exponentially. And quarantines will/should come. We will hear at the press briefing at 12:30 pm https://t.co/7vV16WUKef
707,U,Before the outbreak. I thought we had progressed in sanitation. It just makes us care disinfection more than before
708,F,A video of a policeman taking down a man wandering during ‘lockdown in Italy’
709,F,“When using a medical mask you’re supposed to use… white side out (this is the filter part) for when you’re not sick.”
710,U,China's Silent Factories Fuel Workers' Fears of Virus https://t.co/k2KeclcQJB
711,T,This ain’t Corona. This them Popeyes chicken sandwiches finally digesting
712,F,"Research conducted by scientists from the University of Queensland in Australia proves that bananas, improve your inmune [sic] system due to the super source of Vitamins B-6 and helps prevent coronavirus. Having a banana a day keeps the coronavirus AWAY"
713,T,President Donald Trump signed an $8.3 billion measure to help tackle the coronavirus outbreak that has killed 12 people in the U.S. and infected more than 200
714,T,"Terrence McNally, one of America’s great playwrights whose prolific career included winning Tony Awards for the plays “Love! Valour! Compassion!” and “Master Class” and the musicals “Ragtime” and “Kiss of the Spider Woman,” has died of complications from the coronavirus. He was 81"
715,F,"On March 16th, Macron has already announced quarantine for every cities in France and will announce later during the day the passage to “stage 4” of the epidemic"
716,T,"Iranians licking holy shrines in religious tradition, refuse to close sites despite coronavirus outbreak https://t.co/d7BAvZasIa"
717,F,“A looting” in a supermarket due to the coronavirus
718,T,RT @kmbc: Black & Veatch: 2 workers monitored for possible exposure to COVID-19
719,T,"Apple said its annual developers conference would take place entirely online this year. Apple said it would give $1 million to organizations in San Jose, California, to help with the money they would lose from Apple canceling the in-person event. The event had been held in San Jose for the past few years"
720,F,Tom Hanks has a volleyball to keep him company while he’s quarantined
721,F,"Virologist Dr Xiangguo Qiu and her husband were a spy team, had sent pathogens to the Wuhan facility, and that her husband specialised in coronavirus research"
722,U,"Interesting, especially the Corona Billionaires part... https://t.co/7AR9dykXbE"
723,F,A sensationalist headline: “LATEST NEWS / SOMETHING BIG IS HAPENING IN EUROPE”
724,T,"Organizers of the largest video game conference of the year E3 cancelled the event that was originally scheduled to be held at the Los Angeles Convention Center. The highly anticipated event was supposed to occur June 9-11 and was expected to unveil the new Xbox gaming console this year. ""Following increased and overwhelming concerns about the COVID-19 virus, we felt this was the best way to proceed during such an unprecedented global situation,"" organizers said in a release"
725,U,"@M101News 3/4 in article, they said that some virus aspects are more closer to actual transmition is at least 50% different than SARS, while the recent studies about chinese virus shows that the virus is 70%-99% similar to SARS Pic 1 study Pic 2 - https://t.co/pZM2UDgJS7 https://t.co/AR7YEhTKh9"
726,T,Some Thais are claiming that King Vajiralongkorn has been secretly cleaning the streets of Bangkok to combat COVID-19. This is completely untrue. Vajiralongkorn is at a luxury hotel in Germany and is not expected to return to Thailand until Chakri Day on April 6
727,F,An image of a couple who are claimed to be doctors and have lost their lives due to Coronavirus
728,F,China has successfully tested an anti-coronavirus serum made in Egypt and presented in Beijing by the Egyptian Minister of Health
729,T,"@kateez08 and I literally sang “HBD to you, HBD to you, HBD dear Yunho, HBD to you” twice while washing our hands😌 I highly encourage my mooties to do so too❤️ https://t.co/IjA6hEbjQ4"
730,F,America Predicted The Outbreak of coronavirus 9 Years Ago
731,T,"Read this excellent piece by former CDC director @DrTomFrieden on 3 key questions about the novel coronavirus in Wuhan, China"
732,F,“DDP (Democratic Progressive Party) legislator Kao Chia-yu gave my mom two boxed of face mask since DDP has plenty and said that the outbreak is out of control.”
733,F,Official death toll over 900 but we all know those figures are being watered down
734,U,"The State Department is tracking 50,000 Americans who might seek assistance returning to the US"
735,F,"“We have it totally under control,” President Trump says after the CDC confirmed the first U.S. case of the coronavirus that has sickened hundreds of people in China"
736,U,"The number of confirmed cases in the province rose to 2,714"
737,F,"Prince Charles recovery from COVID-19 is suspicious, it is the proof that a vaccine already exists"
738,F,Coronavirus can be destroyed by hot water vapor
739,F,"Even in smaller cities like Bozeman, restaurants like the Bamboo Garden have seen a dip in business, especially this last week"
740,F,Ingestion of cold drinks and food can cause or exacerbate health conditions such as URTI
741,F,CCP China bans all travel for New Year Festival to better protect citizens
742,F,Coronavirus causes male infertility
743,U,Really? There is no echo wave back into China. Your present numbers are real? https://t.co/iVLrqSFAjR
